Local time,Ask,Bid,AskVolume,BidVolume
24.03.2021 08:05:39.513 GMT-0000,3197.5490000000004,3183.6150000000002,0.02,0.02
24.03.2021 08:05:39.911 GMT-0000,3197.221,3182.656,0.02,0.02
24.03.2021 08:05:40.246 GMT-0000,3197.221,3183.697,0.02,0.0075
24.03.2021 08:05:41.607 GMT-0000,3197.1800000000003,3182.738,0.02,0.02
24.03.2021 08:05:42.284 GMT-0000,3197.385,3185.533,0.02,0.02
24.03.2021 08:06:04.054 GMT-0000,3197.385,3187.533,0.0075,0.0075
24.03.2021 08:06:04.105 GMT-0000,3199.303,3187.738,0.02,0.02
24.03.2021 08:06:21.432 GMT-0000,3199.385,3188.492,0.02,0.0075
24.03.2021 08:06:24.106 GMT-0000,3201.467,3189.5740000000005,0.02,0.02
24.03.2021 08:06:26.456 GMT-0000,3201.303,3190.6150000000002,0.02,0.0075
24.03.2021 08:06:35.617 GMT-0000,3199.467,3190.492,0.02,0.02
24.03.2021 08:06:43.315 GMT-0000,3197.303,3191.738,0.02,0.02
24.03.2021 08:06:43.552 GMT-0000,3197.426,3192.451,0.02,0.02
24.03.2021 08:06:44.515 GMT-0000,3197.75,3196.82,0.0075,0.0075
24.03.2021 08:06:44.565 GMT-0000,3197,3190.7790000000005,0.02,0.02
24.03.2021 08:06:45.312 GMT-0000,3197.3440000000005,3192.7790000000005,0.02,0.0075
24.03.2021 08:06:49.807 GMT-0000,3198.3440000000005,3192.697,0.02,0.02
24.03.2021 08:06:59.292 GMT-0000,3199.3440000000005,3186.697,0.02,0.02
24.03.2021 08:06:59.342 GMT-0000,3196.385,3186.6150000000002,0.02,0.02
24.03.2021 08:06:59.734 GMT-0000,3199.467,3186.451,0.02,0.02
24.03.2021 08:07:00.201 GMT-0000,3199.3440000000005,3189.7790000000005,0.02,0.02
24.03.2021 08:07:04.466 GMT-0000,3201.262,3194.533,0.02,0.02
24.03.2021 08:07:04.516 GMT-0000,3196.467,3186.492,0.02,0.02
24.03.2021 08:07:05.198 GMT-0000,3196.467,3193.6150000000002,0.0075,0.0075
24.03.2021 08:07:05.248 GMT-0000,3201.467,3193.697,0.02,0.02
24.03.2021 08:07:07.023 GMT-0000,3198.1800000000003,3193.7790000000005,0.0075,0.02
24.03.2021 08:07:13.592 GMT-0000,3198.3440000000005,3194.697,0.02,0.02
24.03.2021 08:07:14.626 GMT-0000,3204.426,3192.451,0.02,0.02
24.03.2021 08:07:14.710 GMT-0000,3203.467,3190.451,0.02,0.02
24.03.2021 08:07:15.097 GMT-0000,3201.508,3190.738,0.0075,0.02
24.03.2021 08:07:15.270 GMT-0000,3199,3191,0.0075,0.0075
24.03.2021 08:07:15.320 GMT-0000,3199.303,3188.738,0.02,0.02
24.03.2021 08:07:15.413 GMT-0000,3199.3440000000005,3189.6150000000002,0.02,0.0075
24.03.2021 08:07:15.924 GMT-0000,3197.262,3189.697,0.0075,0.02
24.03.2021 08:07:22.092 GMT-0000,3199.221,3189.451,0.02,0.02
24.03.2021 08:07:29.383 GMT-0000,3197.426,3188.533,0.02,0.02
24.03.2021 08:07:29.433 GMT-0000,3193.3440000000005,3182.492,0.02,0.02
24.03.2021 08:07:29.483 GMT-0000,3193.1800000000003,3184.533,0.02,0.02
24.03.2021 08:07:30.230 GMT-0000,3193.426,3185.697,0.0075,0.0075
24.03.2021 08:07:30.280 GMT-0000,3195.467,3185.738,0.02,0.02
24.03.2021 08:07:30.416 GMT-0000,3193.1800000000003,3185.5740000000005,0.0075,0.0075
24.03.2021 08:07:30.467 GMT-0000,3193.3440000000005,3184.697,0.02,0.02
24.03.2021 08:07:31.213 GMT-0000,3193.467,3185.533,0.0075,0.0075
24.03.2021 08:07:31.263 GMT-0000,3195.221,3186,0.02,0.02
