Local time,Ask,Bid,AskVolume,BidVolume
22.03.2021 08:06:28.165 GMT-0000,3267.5490000000004,3253.533,0.0075,0.0075
22.03.2021 08:06:28.215 GMT-0000,3271.221,3256.533,0.02,0.02
22.03.2021 08:06:46.621 GMT-0000,3271.262,3258.6150000000002,0.0075,0.0075
22.03.2021 08:06:46.671 GMT-0000,3273.5490000000004,3258.5740000000005,0.02,0.02
22.03.2021 08:07:00.587 GMT-0000,3272.467,3258.738,0.0075,0.02
22.03.2021 08:07:06.068 GMT-0000,3271.1800000000003,3258.82,0.0075,0.02
22.03.2021 08:07:06.118 GMT-0000,3272.1800000000003,3258.451,0.02,0.02
22.03.2021 08:07:06.254 GMT-0000,3269,3258.533,0.0075,0.02
22.03.2021 08:07:07.757 GMT-0000,3268.303,3258.5740000000005,0.0075,0.0075
22.03.2021 08:07:07.807 GMT-0000,3268.221,3257.738,0.02,0.02
22.03.2021 08:07:09.244 GMT-0000,3267.467,3258,0.0075,0.0075
22.03.2021 08:07:09.294 GMT-0000,3266.467,3254.6150000000002,0.02,0.02
22.03.2021 08:07:10.310 GMT-0000,3265.262,3254.492,0.02,0.02
22.03.2021 08:07:12.063 GMT-0000,3261.221,3250.7790000000005,0.02,0.02
22.03.2021 08:07:12.543 GMT-0000,3262.3440000000005,3250.7790000000005,0.02,0.02
22.03.2021 08:07:12.669 GMT-0000,3264.221,3250.656,0.02,0.02
22.03.2021 08:07:14.571 GMT-0000,3263.467,3250.82,0.0075,0.02
22.03.2021 08:07:16.342 GMT-0000,3261.262,3250.656,0.0075,0.02
22.03.2021 08:07:18.284 GMT-0000,3258.385,3250.451,0.02,0.02
22.03.2021 08:07:20.973 GMT-0000,3258,3249.6150000000002,0.02,0.02
22.03.2021 08:07:23.975 GMT-0000,3257.3440000000005,3249.738,0.0075,0.02
22.03.2021 08:07:26.003 GMT-0000,3257.426,3250.656,0.02,0.0075
22.03.2021 08:07:30.950 GMT-0000,3257.508,3249.492,0.02,0.02
22.03.2021 08:07:35.908 GMT-0000,3256,3251.533,0.0075,0.0075
22.03.2021 08:07:36.158 GMT-0000,3256.385,3249.5740000000005,0.02,0.02
22.03.2021 08:07:48.565 GMT-0000,3255.221,3249.738,0.0075,0.02
22.03.2021 08:07:53.704 GMT-0000,3254,3249.656,0.02,0.02
22.03.2021 08:08:02.872 GMT-0000,3253.262,3249.451,0.0075,0.02
22.03.2021 08:08:20.013 GMT-0000,3252.5490000000004,3249.5740000000005,0.02,0.02
22.03.2021 08:08:20.304 GMT-0000,3251.262,3243.697,0.02,0.02
22.03.2021 08:08:20.355 GMT-0000,3250.5490000000004,3241.738,0.02,0.02
22.03.2021 08:08:20.455 GMT-0000,3246,3234.697,0.02,0.02
22.03.2021 08:08:20.506 GMT-0000,3241.5490000000004,3234.656,0.02,0.02
22.03.2021 08:08:20.628 GMT-0000,3241.3440000000005,3235.492,0.02,0.02
22.03.2021 08:08:21.517 GMT-0000,3241.1800000000003,3233.533,0.02,0.02
22.03.2021 08:08:21.568 GMT-0000,3241.426,3234.6150000000002,0.02,0.02
22.03.2021 08:08:22.175 GMT-0000,3246.385,3234.656,0.02,0.02
22.03.2021 08:08:23.872 GMT-0000,3248.508,3236.492,0.02,0.0075
22.03.2021 08:08:24.359 GMT-0000,3242.1800000000003,3236.656,0.0075,0.02
22.03.2021 08:08:24.681 GMT-0000,3240.467,3236.6150000000002,0.0075,0.0075
22.03.2021 08:08:24.731 GMT-0000,3240.426,3232.492,0.02,0.02
22.03.2021 08:08:25.586 GMT-0000,3238.467,3232.738,0.0075,0.02
22.03.2021 08:08:32.394 GMT-0000,3236,3232.533,0.0075,0.0075
22.03.2021 08:08:32.445 GMT-0000,3236.3440000000005,3229.6150000000002,0.02,0.02
22.03.2021 08:08:34.465 GMT-0000,3234.385,3229.82,0.0075,0.02
22.03.2021 08:08:37.880 GMT-0000,3242.426,3229.533,0.02,0.02
22.03.2021 08:08:47.306 GMT-0000,3238.467,3229.656,0.02,0.02
22.03.2021 08:08:47.357 GMT-0000,3238.426,3227.5740000000005,0.02,0.02
22.03.2021 08:08:48.212 GMT-0000,3237.303,3227.451,0.0075,0.02
22.03.2021 08:08:48.313 GMT-0000,3237.262,3225.738,0.02,0.02
22.03.2021 08:08:50.917 GMT-0000,3234.3440000000005,3223.656,0.02,0.02
22.03.2021 08:08:53.234 GMT-0000,3232.467,3221.656,0.02,0.0075
22.03.2021 08:08:53.284 GMT-0000,3232.467,3219.533,0.02,0.02
22.03.2021 08:08:58.264 GMT-0000,3232.467,3220.7790000000005,0.02,0.0075
22.03.2021 08:08:59.362 GMT-0000,3232.3440000000005,3219.82,0.02,0.02
22.03.2021 08:09:10.595 GMT-0000,3228.3440000000005,3212.738,0.02,0.02
22.03.2021 08:09:10.696 GMT-0000,3224.426,3211.5740000000005,0.02,0.02
22.03.2021 08:09:11.069 GMT-0000,3223.262,3212,0.0075,0.02
22.03.2021 08:09:11.183 GMT-0000,3222.3440000000005,3211.451,0.02,0.02
22.03.2021 08:09:12.776 GMT-0000,3222,3210.492,0.02,0.02
22.03.2021 08:09:12.880 GMT-0000,3222.1800000000003,3215.6150000000002,0.02,0.02
22.03.2021 08:09:13.962 GMT-0000,3222.221,3216.7790000000005,0.02,0.0075
22.03.2021 08:09:14.012 GMT-0000,3222,3215.6150000000002,0.02,0.02
22.03.2021 08:09:14.163 GMT-0000,3226.262,3215.6150000000002,0.02,0.02
22.03.2021 08:09:18.392 GMT-0000,3230.3440000000005,3216.492,0.02,0.02
22.03.2021 08:09:19.199 GMT-0000,3231.221,3217,0.02,0.02
22.03.2021 08:09:19.250 GMT-0000,3226.426,3216.697,0.02,0.02
22.03.2021 08:09:20.379 GMT-0000,3231.3440000000005,3226.492,0.02,0.02
22.03.2021 08:09:20.429 GMT-0000,3235.303,3226.82,0.02,0.02
22.03.2021 08:09:20.723 GMT-0000,3237,3226.6150000000002,0.02,0.02
22.03.2021 08:09:20.823 GMT-0000,3241.262,3226.697,0.02,0.02
22.03.2021 08:09:21.055 GMT-0000,3242.467,3226.7790000000005,0.02,0.02
22.03.2021 08:09:21.672 GMT-0000,3240.467,3226.697,0.0075,0.02
22.03.2021 08:09:23.268 GMT-0000,3234.221,3226.6150000000002,0.0075,0.02
22.03.2021 08:09:28.268 GMT-0000,3232.385,3226.738,0.0075,0.02
22.03.2021 08:09:29.021 GMT-0000,3233.5490000000004,3226.451,0.02,0.02
22.03.2021 08:09:33.215 GMT-0000,3232.1800000000003,3226.82,0.0075,0.02
22.03.2021 08:09:35.070 GMT-0000,3232.467,3221.738,0.02,0.02
22.03.2021 08:09:35.120 GMT-0000,3232.467,3230.656,0.02,0.02
22.03.2021 08:09:36.925 GMT-0000,3242.508,3230.697,0.02,0.02
22.03.2021 08:09:37.929 GMT-0000,3242.467,3231.697,0.02,0.0075
22.03.2021 08:09:38.214 GMT-0000,3237.508,3231.5740000000005,0.02,0.02
22.03.2021 08:09:43.264 GMT-0000,3236.467,3231.82,0.0075,0.0075
22.03.2021 08:09:43.314 GMT-0000,3236.262,3230.7790000000005,0.02,0.02
22.03.2021 08:09:43.947 GMT-0000,3244.385,3230.533,0.02,0.02
22.03.2021 08:09:44.415 GMT-0000,3245.5490000000004,3234.738,0.02,0.02
22.03.2021 08:09:48.222 GMT-0000,3244,3234.6150000000002,0.0075,0.02
22.03.2021 08:09:50.766 GMT-0000,3246.426,3234.656,0.02,0.02
22.03.2021 08:09:53.215 GMT-0000,3244.221,3234.492,0.0075,0.02
22.03.2021 08:09:53.316 GMT-0000,3246,3234.6150000000002,0.02,0.02
22.03.2021 08:09:53.824 GMT-0000,3246.262,3231,0.02,0.02
22.03.2021 08:10:00.054 GMT-0000,3246.5490000000004,3235,0.02,0.02
22.03.2021 08:10:05.009 GMT-0000,3246.1800000000003,3230.492,0.02,0.02
22.03.2021 08:10:05.885 GMT-0000,3246.262,3231.7790000000005,0.02,0.0075
22.03.2021 08:10:06.134 GMT-0000,3246.508,3230.6150000000002,0.02,0.02
22.03.2021 08:10:06.738 GMT-0000,3246.303,3231.492,0.02,0.02
22.03.2021 08:10:08.272 GMT-0000,3241.467,3235.697,0.0075,0.02
22.03.2021 08:10:13.220 GMT-0000,3240.221,3230.6150000000002,0.02,0.02
22.03.2021 08:10:16.180 GMT-0000,3240,3234.697,0.02,0.0075
22.03.2021 08:10:18.286 GMT-0000,3244.303,3234.533,0.02,0.02
22.03.2021 08:10:19.069 GMT-0000,3246.221,3234.82,0.02,0.02
22.03.2021 08:10:28.216 GMT-0000,3241,3235,0.0075,0.02
22.03.2021 08:10:34.395 GMT-0000,3241.508,3235.533,0.02,0.0075
22.03.2021 08:11:03.217 GMT-0000,3240.508,3235.5740000000005,0.02,0.02
22.03.2021 08:11:07.819 GMT-0000,3236.221,3230.5740000000005,0.02,0.02
22.03.2021 08:11:07.910 GMT-0000,3238.385,3230.697,0.02,0.02
22.03.2021 08:11:08.159 GMT-0000,3234.262,3230.5740000000005,0.0075,0.02
22.03.2021 08:11:10.581 GMT-0000,3239.426,3230.82,0.02,0.02
22.03.2021 08:11:11.078 GMT-0000,3240.467,3230.5740000000005,0.02,0.02
